SrNo	Timestamp	Sender's IP	Receiver's IP	Protocol Stack	Packets
829306	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829307	12:34.4	10.1.10.1	173.194.150.201	GQUIC	57
829308	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829309	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829310	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829311	12:34.4	10.1.10.1	173.194.150.201	GQUIC	70
829312	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829313	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829314	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829315	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829316	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829317	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829318	12:34.4	10.1.10.1	173.194.150.201	GQUIC	57
829319	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829320	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829321	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829322	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829323	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829324	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829325	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829326	12:34.4	10.1.10.1	173.194.150.201	GQUIC	57
829327	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829328	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829329	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829330	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829331	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829332	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829333	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829334	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829335	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829336	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829337	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829338	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829339	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829340	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829341	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829342	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829343	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829344	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829345	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829346	12:34.4	10.1.10.1	173.194.150.201	GQUIC	57
829347	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829348	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829349	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829350	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829351	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829352	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829353	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829354	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829355	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829356	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829357	12:34.4	10.1.10.1	173.194.150.201	GQUIC	57
829358	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829359	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829360	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829361	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829362	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829363	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829364	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829365	12:34.4	10.1.10.1	173.194.150.201	GQUIC	57
829366	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829367	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829368	12:34.4	10.1.10.1	173.194.150.201	GQUIC	57
829369	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829370	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829371	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829372	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829373	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829374	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829375	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829376	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829377	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829378	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829379	12:34.4	10.1.10.1	173.194.150.201	GQUIC	57
829380	12:34.4	10.1.10.1	173.194.150.201	GQUIC	63
829381	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829382	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829383	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829384	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829385	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829386	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829387	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829388	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829389	12:34.4	173.194.150.201	10.1.10.1	GQUIC	50
829390	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829391	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829392	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829393	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829394	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829395	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829396	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829397	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829398	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829399	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829400	12:34.4	10.1.10.1	173.194.150.201	GQUIC	57
829401	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829402	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829403	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829404	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829405	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829406	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829407	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829408	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829409	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829410	12:34.4	10.1.10.1	173.194.150.201	GQUIC	57
829411	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829412	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829413	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829414	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829415	12:34.4	173.194.150.201	10.1.10.1	GQUIC	1378
829416	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829417	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829418	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829419	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829420	12:34.5	10.1.10.1	173.194.150.201	GQUIC	57
829421	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829422	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829423	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829424	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829425	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829426	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829427	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829428	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829429	12:34.5	10.1.10.1	173.194.150.201	GQUIC	57
829430	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829431	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829432	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829433	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829434	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829435	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829436	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829437	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829438	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829439	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829440	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829441	12:34.5	10.1.10.1	173.194.150.201	GQUIC	57
829442	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829443	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829444	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829445	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829446	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829447	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829448	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829449	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829450	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829451	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829452	12:34.5	10.1.10.1	173.194.150.201	GQUIC	57
829453	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829454	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829455	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829456	12:34.5	10.1.10.1	173.194.150.201	GQUIC	57
829457	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829458	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829459	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829460	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829461	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829462	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829463	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829464	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829465	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829466	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829467	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829468	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829469	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829470	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829471	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829472	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829473	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829474	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829475	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829476	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829477	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829478	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829479	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829480	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829481	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829482	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829483	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829484	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829485	12:34.5	10.1.10.1	173.194.150.201	GQUIC	57
829486	12:34.5	10.1.10.1	173.194.150.201	GQUIC	57
829487	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829488	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829489	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829490	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829491	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829492	12:34.5	10.1.10.1	173.194.150.201	GQUIC	57
829493	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829494	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829495	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829496	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829497	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829498	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829499	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829500	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829501	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829502	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829503	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829504	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829505	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829506	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829507	12:34.5	10.1.10.1	173.194.150.201	GQUIC	57
829508	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829509	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829510	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829511	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829512	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829513	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829514	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829515	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829516	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829517	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829518	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829519	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829520	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829521	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829522	12:34.5	10.1.10.1	173.194.150.201	GQUIC	57
829523	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829524	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829525	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829526	12:34.5	10.1.10.1	173.194.150.201	GQUIC	57
829527	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829528	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829529	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829530	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829531	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829532	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829533	12:34.5	10.1.10.1	173.194.150.201	GQUIC	57
829534	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829535	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829536	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829537	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829538	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829539	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829540	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829541	12:34.5	10.1.10.1	173.194.150.201	GQUIC	57
829542	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829543	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829544	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829545	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829546	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829547	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829548	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829549	12:34.5	10.1.10.1	173.194.150.201	GQUIC	57
829550	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829551	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829552	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829553	12:34.5	10.1.10.1	173.194.150.201	GQUIC	57
829554	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829555	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829556	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829557	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829558	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829559	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829560	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829561	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829562	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829563	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829564	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829565	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829566	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829567	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829568	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829569	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829570	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829571	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829572	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829573	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829574	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829575	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829576	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829577	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829578	12:34.5	10.1.10.1	173.194.150.201	GQUIC	57
829579	12:34.5	10.1.10.1	173.194.150.201	GQUIC	57
829580	12:34.5	10.1.10.1	173.194.150.201	GQUIC	70
829581	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829582	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829583	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829584	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829585	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829586	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829587	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829588	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829589	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829590	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829591	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829592	12:34.5	173.194.150.201	10.1.10.1	GQUIC	1378
829593	12:34.6	10.1.10.1	173.194.150.201	GQUIC	57
829594	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829595	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829596	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829597	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829598	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829599	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829600	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829601	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829602	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829603	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829604	12:34.6	10.1.10.1	173.194.150.201	GQUIC	57
829605	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829606	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829607	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829608	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829609	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829610	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829611	12:34.6	10.1.10.1	173.194.150.201	GQUIC	57
829612	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829613	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829614	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829615	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829616	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829617	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829618	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829619	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829620	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829621	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829622	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829623	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829624	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829625	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829626	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829627	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829628	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829629	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829630	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829631	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829632	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829633	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829634	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829635	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829636	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829637	12:34.6	10.1.10.1	173.194.150.201	GQUIC	57
829638	12:34.6	10.1.10.1	173.194.150.201	GQUIC	57
829639	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829640	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829641	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829642	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829643	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829644	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829645	12:34.6	10.1.10.1	173.194.150.201	GQUIC	57
829646	12:34.6	10.1.10.1	173.194.150.201	GQUIC	70
829647	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829648	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829649	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829650	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829651	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829652	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829653	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829654	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829655	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829656	12:34.6	10.1.10.1	173.194.150.201	GQUIC	57
829657	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829658	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829659	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829660	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829661	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829662	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829663	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829664	12:34.6	10.1.10.1	173.194.150.201	GQUIC	57
829665	12:34.6	10.1.10.1	173.194.150.201	GQUIC	57
829666	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829667	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829668	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829669	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829670	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829671	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829672	12:34.6	10.1.10.1	173.194.150.201	GQUIC	57
829673	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829674	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829675	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829676	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829677	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829678	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829679	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829680	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829681	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829682	12:34.6	10.1.10.1	173.194.150.201	GQUIC	57
829683	12:34.6	10.1.10.1	173.194.150.201	GQUIC	57
829684	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829685	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829686	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829687	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829688	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829689	12:34.6	10.1.10.1	173.194.150.201	GQUIC	57
829690	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829691	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829692	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829693	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829694	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829695	12:34.6	10.1.10.1	173.194.150.201	GQUIC	57
829696	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829697	12:34.6	10.1.10.1	173.194.150.201	GQUIC	57
829698	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829699	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829700	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829701	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829702	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829703	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829704	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829705	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829706	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829707	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829708	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829709	12:34.6	10.1.10.1	173.194.150.201	GQUIC	57
829710	12:34.6	173.194.150.201	10.1.10.1	GQUIC	1378
829711	12:34.7	10.1.10.1	173.194.150.201	GQUIC	57
829712	12:34.7	173.194.150.201	10.1.10.1	GQUIC	1378
829713	12:34.7	173.194.150.201	10.1.10.1	GQUIC	1378
829714	12:34.7	173.194.150.201	10.1.10.1	GQUIC	1378
829715	12:34.7	173.194.150.201	10.1.10.1	GQUIC	1378
829716	12:34.7	173.194.150.201	10.1.10.1	GQUIC	1378
829717	12:34.7	173.194.150.201	10.1.10.1	GQUIC	1378
