SrNo	Timestamp	Sender's IP	Receiver's IP	Protocol Stack	Packets
350206	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350207	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350208	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350209	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350210	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350211	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350212	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350213	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350214	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350215	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350216	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350217	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350218	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350219	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350220	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350221	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350222	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350223	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350224	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350225	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350226	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350227	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350228	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350229	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350230	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350231	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350232	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350233	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350234	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350235	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350236	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350237	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350238	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350239	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350240	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350241	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350242	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350243	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350244	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350245	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350246	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350247	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350248	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350249	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350250	44:30.3	10.1.10.1	173.194.163.107	GQUIC	57
350251	44:30.3	10.1.10.1	173.194.163.107	GQUIC	57
350252	44:30.3	10.1.10.1	173.194.163.107	GQUIC	57
350253	44:30.3	10.1.10.1	173.194.163.107	GQUIC	57
350254	44:30.3	10.1.10.1	173.194.163.107	GQUIC	57
350255	44:30.3	10.1.10.1	173.194.163.107	GQUIC	57
350256	44:30.3	10.1.10.1	173.194.163.107	GQUIC	57
350257	44:30.3	10.1.10.1	173.194.163.107	GQUIC	57
350258	44:30.3	10.1.10.1	173.194.163.107	GQUIC	57
350259	44:30.3	10.1.10.1	173.194.163.107	GQUIC	57
350260	44:30.3	10.1.10.1	173.194.163.107	GQUIC	57
350261	44:30.3	10.1.10.1	173.194.163.107	GQUIC	57
350262	44:30.3	10.1.10.1	173.194.163.107	GQUIC	57
350263	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350264	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350265	44:30.3	173.194.163.107	10.1.10.1	GQUIC	848
350266	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350267	44:30.3	10.1.10.1	173.194.163.107	GQUIC	57
350268	44:30.3	10.1.10.1	173.194.163.107	GQUIC	57
350269	44:30.3	173.194.163.107	10.1.10.1	GQUIC	1378
350270	44:30.3	10.1.10.1	173.194.163.107	GQUIC	57
350271	44:34.6	10.1.10.1	173.194.163.107	GQUIC	590
350272	44:34.6	10.1.10.1	173.194.163.107	GQUIC	590
350273	44:34.6	173.194.163.107	10.1.10.1	GQUIC	1378
350274	44:34.6	173.194.163.107	10.1.10.1	GQUIC	1378
350275	44:34.6	173.194.163.107	10.1.10.1	GQUIC	1378
350276	44:34.6	173.194.163.107	10.1.10.1	GQUIC	1378
350277	44:34.6	173.194.163.107	10.1.10.1	GQUIC	1378
350278	44:34.6	173.194.163.107	10.1.10.1	GQUIC	1378
350279	44:34.6	173.194.163.107	10.1.10.1	GQUIC	1378
350280	44:34.6	173.194.163.107	10.1.10.1	GQUIC	1378
350281	44:34.6	173.194.163.107	10.1.10.1	GQUIC	1378
350282	44:34.6	173.194.163.107	10.1.10.1	GQUIC	1378
350283	44:34.6	173.194.163.107	10.1.10.1	GQUIC	1378
350284	44:34.6	173.194.163.107	10.1.10.1	GQUIC	1378
350285	44:34.6	173.194.163.107	10.1.10.1	GQUIC	1378
350286	44:34.6	173.194.163.107	10.1.10.1	GQUIC	1378
350287	44:34.6	173.194.163.107	10.1.10.1	GQUIC	1378
350288	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350289	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350290	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350291	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350292	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350293	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350294	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350295	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350296	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350297	44:34.7	173.194.163.107	10.1.10.1	GQUIC	294
350298	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350299	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350300	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350301	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350302	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350303	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350304	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350305	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350306	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350307	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350308	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350309	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350310	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350311	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350312	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350313	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350314	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350315	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350316	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350317	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350318	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350319	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350320	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350321	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350322	44:34.7	173.194.163.107	10.1.10.1	GQUIC	871
350323	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350324	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350325	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350326	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350327	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350328	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350329	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350330	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350331	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350332	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350333	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350334	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350335	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350336	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350337	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350338	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350339	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350340	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350341	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350342	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350343	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350344	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350345	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350346	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350347	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350348	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350349	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350350	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350351	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350352	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350353	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350354	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350355	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350356	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350357	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350358	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350359	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350360	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350361	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350362	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350363	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350364	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350365	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350366	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350367	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350368	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350369	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350370	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350371	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350372	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350373	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350374	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350375	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350376	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350377	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350378	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350379	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350380	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350381	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350382	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350383	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350384	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350385	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350386	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350387	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350388	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350389	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350390	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350391	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350392	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350393	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350394	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350395	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350396	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1261
350397	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
350398	44:34.7	173.194.163.107	10.1.10.1	GQUIC	1378
